Name,StreetName,Highway,Width,Points
Road_2223,Niehler Strae,tertiary,8,147201.9:-24314.5|147101:-23361.6|146765.1:-20179|146216.9:-14469.4|145649.8:-8693|145435.3:-6055.8
Road_2224,Niehler Strae,tertiary,8,148193.2:-36938.2|148217.7:-36336|148143.4:-35481|147991.3:-33561.9|147682.8:-29310.6|147518.1:-27125.3|147286:-25061.5
Road_2225,,path,2,91701.1:-60452.3|91764.1:-60938.8|91692.6:-61626.8|90890.6:-64886.2|89014.6:-71913.8|87484.9:-77715.8|86336.6:-81854.7|85895.6:-83771.6|85943.3:-84233.6|86028.8:-84546.4|86285.4:-84950.5
Road_2226,,cycleway,2,91375.1:-58969.5|91701.1:-60452.3
Road_2227,,path,2,149978.8:-76726.2|149900.3:-75909.1|149929:-75126.5|149945.1:-73128.3|148270.3:-49225.7|148282.9:-48869.5|148032.6:-44326.5|147597.3:-38860.7|148193.2:-36938.2
Road_2228,Auerstrae,residential,6,115049.6:81608.7|115535.4:81626.5|116625.5:81667.7|126755.7:82174.2|127056.5:82170.9|137357:82288.9|138048.3:82312.2|139285.6:82328.9
Road_2229,,service,4,85719.7:-3125.9|86879.2:-3010.1|88273.6:-3202.7
Road_2230,,service,4,88273.6:-3202.7|87384:-3720.3|85998:-4171.2|84014.7:-4675.4
Road_2231,Neusser Strae,secondary,9,131588.1:140183|130687.9:137268.7|130509.9:136626.4|130076.6:135149.2
Road_2232,Neusser Wall,tertiary,8,134057.9:132523.1|131512.4:134204.1|130868.1:134602.6|130076.6:135149.2
Road_2233,,service,4,58235:76667.2|58015.5:75707.6
Road_2234,,service,4,57564:76796.3|57836.8:78048.7
Road_2235,,service,4,57347.4:75864.6|57564:76796.3
Road_2236,,service,4,57836.8:78048.7|58131.9:80329.6|56696.1:80699.2
Road_2237,,service,4,119223.6:38930.8|118038.2:39269.2
Road_2238,,service,4,120479.9:38527.9|119223.6:38930.8
Road_2239,,path,2,119086.9:38495.6|118019.2:38255.1
Road_2240,,service,4,119992:38262.9|116860.4:37147.5
Road_2241,,service,4,118038.2:39269.2|116990.1:39596.5
Road_2242,,service,4,120379.7:38162.7|119992:38262.9|119086.9:38495.6|117919:38792.8
Road_2243,,footway,2,120381.1:110466.2|120843.1:109593.4|120888.6:109506.6|122143.5:109117|123055.6:108835.3
Road_2244,,footway,2,116395.6:97120|116431.3:97225.8|116826.7:97634.3|116999.9:97584.2|117196.9:97524.1|118533.8:97122.2|119283.2:96896.3|119464.8:96840.6|119421.3:96697
Road_2245,,footway,2,116685.1:95002.7|115834.1:95283.2
Road_2246,,footway,2,119709.5:96631.3|119370.2:95455.8|119532.1:94991.6|118784.8:94999.4|117809.6:95302.2
Road_2247,,steps,2,117817.3:99237.3|117527.1:98280
Road_2248,,steps,2,116456.6:96967.5|116012.8:95534.8
Road_2249,,steps,2,120381.1:110466.2|120283.6:110678.8|121021.1:113338.2|120647.5:113479.6
Road_2250,,steps,2,123055.6:108835.3|123750.3:108635|123985.9:108755.2|124778.1:111269.9
Road_2251,,footway,2,123218.2:112609.1|124378.5:112036.9|124565.6:111788.7|124826.4:111443.6|125181.2:110752.3|125585:109876.2|125435.7:108636.1|125057.1:107741.1|123575.8:106833.8|121108.8:105846.4
Road_2252,,footway,2,110483.6:40035.1|109856.2:40110.8
Road_2253,,steps,2,108835.5:26271.5|109733.5:26195.8
Road_2254,,footway,2,109299.5:40182.1|109856.2:40110.8
Road_2255,,footway,2,107849.8:24335.7|107362.5:24384.6|107396.2:24818.8
Road_2256,,footway,2,108751.3:26389.5|108597.1:26407.3|107501.4:26562.1|107441.1:26009.9
Road_2257,,footway,2,109882.8:37037.3|110023:38039.2|110049:38220.6|110316.8:38178.3|110454.2:39126.8
Road_2258,,footway,2,109733.5:26195.8|109946.6:25917.5
Road_2259,,footway,2,107423.5:25151.6|107396.2:24818.8
Road_2260,,footway,2,108824.2:37218.7|108951.8:38209.5|109079.4:39288.2
Road_2261,,footway,2,124778.1:111269.9|124826.4:111443.6
Road_2262,Neusser Strae,secondary,9,107976:25484.5|107922:24924.5|107849.8:24335.7|107776.9:23747.9|107610:22516.7
Road_2263,,steps,2,110375.7:39194.7|110483.6:40035.1
Road_2264,,footway,2,107501.4:26562.1|107643.7:27773.2
Road_2265,,footway,2,109636.8:34046.1|108960.2:34129.6
Road_2266,,steps,2,107522.4:25899.7|107423.5:25151.6
Road_2267,,steps,2,109176.9:39340.5|109299.5:40182.1
Road_2268,,footway,2,110023:38039.2|108951.8:38209.5
Road_2269,,footway,2,108041.9:31587|108616.7:31514.7
Road_2270,,footway,2,108597.1:26407.3|108727.5:27664.1
Road_2271,Jesuitengasse,residential,6,39634.7:-184969.3|39568.1:-185317.7|38039.1:-191498.2|36719.7:-196122.5|36266.1:-197591.9|36198.1:-197829|35468.3:-200373.8
Road_2272,,path,2,-96559.3:109447.6|-95662.7:107882.4|-94712.1:106467.6|-93097.5:104255.6|-91536.3:102405.5|-89908.5:100920.5|-88122.2:99467.8|-84457.1:96800.5|-76193.1:91013|-74751:89752.9|-73325.1:88781|-70206.8:86554.6|-66714.9:83836.2
Road_2273,,path,2,-100478.9:108798.6|-100575.7:108973.4|-101203.8:110123.3|-110130.3:124284.3|-110518:124914.4|-114504.9:131180.6|-114997:132053.3|-116830.2:135330.6|-117418.4:136654.2|-117684.8:137393.4|-117888.8:138051.3|-120769.5:142627.6|-121129.1:143183.1|-125824.7:150481.3
Road_2274,,path,2,-69239.4:80570.1|-71665:82443.6|-74629.7:84720.1|-76681:86340.9
Road_2275,,path,2,-50694.4:67295.2|-49612.7:65992.7|-49177.4:65155.6|-47572.7:62929.2|-45648.3:60369.9|-40905.7:52613.2|-40886.7:51878.5|-40490.6:51023.5|-37042.2:44487.9|-34239.4:40089.7|-31394.5:35936.3|-30969:35318.5|-30497.8:35048
Road_2276,Ehrenfeldgrtel,secondary,9,-103077.7:118585.9|-98758.5:111950.1|-98645.7:111773.1|-97235.2:109272.8
Road_2277,Parkgrtel,secondary,9,-82168.9:94233.5|-78737.2:91552.9
Road_2278,Parkgrtel,secondary,9,-85998.7:96929.7|-84917:96177.1|-82168.9:94233.5
Road_2279,Parkgrtel,secondary,9,-64425.9:77784.9|-67856.9:81212.4|-68440.9:81639.9
Road_2280,Parkgrtel,secondary,9,-78737.2:91552.9|-75531.3:89139.5|-75226.3:88912.4|-73114.1:87431.8
Road_2281,Osterather Strae,residential,6,-33616.8:57854.1|-30375.2:60906.5|-29599.1:61650.1
Road_2282,Parkgrtel,secondary,9,-50843.1:62202.3|-52125.3:63926.6|-53315.7:65608.7
Road_2283,Parkgrtel,secondary,9,-40367.3:43693.1|-42219.4:46953.7
Road_2284,Parkgrtel,secondary,9,-33985.6:32767|-36039:36073.2|-40367.3:43693.1
Road_2285,Parkgrtel,secondary,9,-56830:73777.3|-53661.3:70040.3
Road_2286,Parkgrtel,secondary,9,-42219.4:46953.7|-42757.8:48133.7|-43117.5:48921.8|-43170.1:49059.8|-43810.1:50494.8|-45053.1:53361.2
Road_2287,Parkgrtel,secondary,9,-64862:81229.1|-63171.1:80030.2|-58799.3:75861.2|-57603.3:74591.1|-56830:73777.3
Road_2288,,path,2,-43615.2:48686.9|-43117.5:48921.8|-42722.8:49046.5|-42793.6:50215.3|-42676.5:51497.7|-41878.7:52006.5|-40905.7:52613.2
Road_2289,,path,2,-53320.6:66502.6|-53697:67410.9|-53788.2:68548.6|-53094.1:69277.8|-52372.1:69923.4
Road_2290,,path,2,-53394.2:66454.7|-53320.6:66502.6|-52799.7:66371.2|-52543.1:66306.6|-51947.9:66362.3|-51223:66856.6|-50694.4:67295.2
Road_2291,Ehrenfeldgrtel,secondary,9,-111979:132881.6|-108650.4:127669.6|-107914.3:126516.3
Road_2292,Liebigstrae,tertiary,8,-92342.5:164916.1|-93126.3:165495|-93363.2:165670.9|-94203.8:166068.3|-95277.8:166373.3|-96363.7:166652.7
Road_2293,,footway,2,73148.4:-123683.2|73282.3:-123160
Road_2294,,footway,2,73857.9:-123878|74041.6:-123369.3
Road_2295,,footway,2,76055.7:-116160.2|75850.3:-116802.5
Road_2296,,footway,2,75288:-115937.6|75112.1:-116589.9
Road_2297,,footway,2,72917.8:-123619.7|73047.5:-123655.4|73148.4:-123683.2|73219.2:-123703.2|73290.7:-123722.2|73627.2:-123814.6|73742.9:-123846.8|73857.9:-123878|73974.3:-123910.3|74060.5:-123934.8
Road_2298,Theklastrae,residential,6,73879.6:-113005.4|74929.8:-112872.9|75950.5:-112732.7
Road_2299,Theklastrae,residential,6,75500.5:-114233.2|75190.6:-113816.9|74821.8:-113510.8|73879.6:-113005.4
Road_2300,Parkgrtel,secondary,9,-30440.4:32653.5|-29747:31692.8|-28556.6:30041.9|-25390:25554.6|-21775.4:21495.9|-18376:17894.7|-15200.2:14452.7|-8759.6:7419.5|-1819.9:103.5|-854.6:-987.4|61:-1939.2|902.3:-2742.9|1933.5:-3666.9
Road_2301,Parkgrtel,secondary,9,-52179.3:68247|-51603:67427.6|-51223:66856.6
Road_2302,,secondary_link,6,-52179.3:68247|-52731.7:67848.4|-53437:67456.6|-53565.9:67410.9|-53697:67410.9|-54735.3:67694.8|-55120.9:67816.1
Road_2303,,footway,2,36369.9:16735.8|36639.1:18972.3
Road_2304,,footway,2,46122.9:11841.1|46026.8:11922.4
Road_2305,,footway,2,39051.4:24437|39512:28221.8
Road_2306,,footway,2,37496.4:25927.5|37463.5:25681.5|36855:25748.3
Road_2307,,footway,2,36784.2:16688|36698.6:15908.7|38007.5:15758.5
Road_2308,,pedestrian,4,53606.6:39383.9|54885.3:39223.6|56832.1:38980.9
Road_2309,,pedestrian,4,54386.2:45957.3|55316.5:45837.1|55692.9:45788.1|57772.3:45518.7
Road_2310,Bahnwrterweg,pedestrian,4,52912.6:38305.2|52559.9:35456.5|52744.3:34999
Road_2311,Am Alten Stellwerk,pedestrian,4,52834.8:32819.4|52698.7:31663.9|52146.3:31732.9|48629.1:32175.9|46038.8:32501
Road_2312,,footway,2,35367.4:40114.2|35469:41264.1|35581.9:42549.8|36397.9:42372.8|38759:40969.1|39106.8:40916.8
Road_2313,Josefine-Clouth-Strae,residential,6,178807.4:4734.4|178725.4:5556|178706.5:5744.1|178644.1:6370.8|178615.3:6659.2
Road_2314,,footway,2,169662.2:46053.1|170264.4:45928.4|171226.2:42764.7
Road_2315,Seekabelstrae,residential,6,154423.4:33972.6|153463:33872.4|150714.2:33624.2
Road_2316,,footway,2,127144.1:-42280.4|125721.7:-47311|125156.6:-49146.7
Road_2317,,service,4,105301.5:-34767.5|108474.4:-32793.8|108588.7:-31868.7
Road_2318,,service,4,115032:-54783.9|110318.9:-56412.5|105781:-57147.2|101368.6:-57063.7|99095:-56715.3|99200.2:-55363.9|103531.3:-55628.8
Road_2319,Nippeser Tlchen,path,2,84312.7:-13728|84682.1:-11870.1
Road_2320,Neusser Strae,service,4,94260.6:-30410.4|95425:-30507.2|96338.5:-30582.9
Road_2321,Neusser Strae,service,4,97478.4:-30852.3|98478.8:-31165.1|98816:-31279.8
Road_2322,,service,4,96338.5:-30582.9|97478.4:-30852.3
Road_2323,,footway,2,101448.5:-25824|100842.8:-25747.2|100310.7:-25735
Road_2324,,service,4,100427:-25249.6|101600.6:-25452.2
Road_2325,,service,4,101600.6:-25452.2|102880:-25467.8|104317.2:-25457.8
Road_2326,,footway,2,102755.9:-25959.8|101448.5:-25824
Road_2327,Neusser Strae,service,4,99451.2:-29024.5|97179.1:-28593.7|92873.9:-28423.3
Road_2328,,service,4,96934.4:-24475.9|95392.8:-24661.8|93428.4:-24520.5|92647.5:-24464.8
Road_2329,,service,4,93428.4:-24520.5|93192.2:-25874.1
Road_2330,Niehler Kirchweg,path,2,82309.8:-19551.1|81443.3:-19508.8|79398.3:-19409.8|75126.8:-19221.6|73895:-18916.6|73174.4:-18356.7|72464.2:-16910.6|71630.6:-14542.8
Road_2331,,footway,2,119326.7:12117.2|119110.8:14546.2|118922.2:16671.3
Road_2332,,footway,2,126869.3:13529.8|126669.5:15311|126406.6:17652|126169.7:19770.4
Road_2333,,footway,2,119326.7:12117.2|121350.6:12316.4|123061.9:12485.7|126649.9:12838.5
Road_2334,,footway,2,119260.1:16968.5|122670.7:17294.7|126406.6:17652
Road_2335,,footway,2,123061.9:12485.7|122863.5:14922.4|122670.7:17294.7
Road_2336,,footway,2,120216.3:14653.1|122863.5:14922.4|126669.5:15311
Road_2337,,path,2,73078.3:-6748.2|73629.3:-6822.8|74363.3:-6768.3|76573.8:-6527.8|77481.6:-6754.9|78146.2:-6871.8|78632:-6931.9|78958.7:-6970.9|79305.1:-6997.6|79687.1:-6986.4|80256.4:-6933|80666.5:-6803.9|81382.3:-6462.1
Road_2338,,path,2,76048:-2204.1|75817.3:-3567.8|75855.2:-4014.2|76472.1:-6392|76573.8:-6527.8|77278.3:-8025.1|78175.7:-10027.7|78693.7:-11382.5|79131.9:-12702.7|79994.9:-15742.9|81443.3:-19508.8
Road_2339,Innere Kanalstrae,primary,11,3620.9:156357.8|2916.4:157034.7
Road_2340,Innere Kanalstrae,primary,11,-18003.7:181029.7|-19783.7:183238.3|-20168.6:183714.7
Road_2341,Innere Kanalstrae,primary,11,-14401.7:176740.5|-15897:178418.1|-18003.7:181029.7
Road_2342,,footway,2,-158867.4:-60528|-158204.9:-56276.7|-157409.9:-55233.6
Road_2343,,footway,2,-174394.3:-65249.1|-172582.1:-67429.9|-171160.3:-69648.5|-170408.1:-70814|-169834.7:-72316.8|-169543:-73709.4|-169655.9:-74874.9|-169881.6:-76154|-170323.3:-77430.9|-171376.3:-78746.7|-172401.2:-79425.7|-174093.5:-80064.7|-177026.7:-80665.8|-178756.9:-80891.8|-181238.7:-81380.5|-183420.3:-81831.3|-185338.4:-82621.7|-187557.2:-83749.4|-190904.1:-85441.4|-192257.8:-85742|-192935:-85591.7|-193113.8:-85176.5|-192671.4:-84350.5|-191167:-82884.4|-188948.1:-80779.4|-186795.2:-79311|-184275.6:-78182.3|-181427.2:-77019|-180336.4:-76266.4|-179772.1:-75251.2|-179358.4:-73559.1|-179095.5:-71942.8|-178371.4:-70398.8|-177553.2:-68933.8|-175710.9:-66640.6|-174394.3:-65249.1|-172093.4:-63117.3|-171771.7:-62649.8|-171447.1:-62485
Road_2344,,footway,2,-163577.1:-66166.4|-163310:-61983|-163352:-59049.7|-163695.5:-53992.4|-163751.6:-53005|-163614.9:-52666.6|-162186.9:-51051.4|-158693.5:-47161.8|-158439.8:-47066.1|-157978.5:-47275.4|-153240.1:-51260.6|-152403.7:-51822.8|-151489.5:-52417.2
Road_2345,,footway,2,-179622:-78635.3|-179095.5:-78334.8|-177553.2:-76905.4|-174582.2:-73785.1|-171160.3:-69648.5
Road_2346,,footway,2,-156073.7:-58089|-156455.8:-56995.8|-156818.2:-56120.9|-157409.9:-55233.6|-158204.2:-54419.9|-162186.9:-51051.4
Road_2347,,path,2,-167051.5:-67770.5|-166913.4:-70465.6|-166728.3:-72395.8|-166336.4:-73941|-165023.3:-77493.2|-164322.3:-79712.9|-163917.1:-82129.7|-163751.6:-83492.2
Road_2348,,service,4,-99440.7:146542.8|-98394:144716|-97220.4:145349.4
Road_2349,,service,4,118019.9:-1742.2|116843.6:-1656.4|113148.3:-1555.1|113264:488.7
Road_2350,,motorway,14,-131444.4:-26293.8|-132681:-29937.3
Road_2351,,motorway,14,-119393.3:5055|-124013.2:-5166.4
Road_2352,,motorway,14,-99672.7:40804.3|-86183.8:61653.5
Road_2353,,motorway,14,-137659.2:-45051.2|-138605.6:-47974.5|-140983.6:-55001|-145248.1:-67002.4
Road_2354,,motorway,14,-153327.7:-81998.3|-151594:-78278|-148742.8:-71626.6|-146098.4:-65201.2|-145207.4:-62756.6
Road_2355,,motorway_link,7,-122281.6:3625.7|-120634.2:5513.7
Road_2356,,motorway_link,7,-125422.3:-2783|-123188.1:2022.7|-122281.6:3625.7
Road_2357,,motorway_link,7,-86183.8:61653.5|-85653.8:63186.3|-84360.3:66183.1|-81186.7:72056.3|-79110.2:75944.7|-77028.7:80389.7
Road_2358,,motorway,14,-155872.5:-90554.4|-160342.4:-99295.2|-166389:-109819.4
Road_2359,,path,2,155883.7:-151774.8|155148.3:-140247.6|154846.2:-134436.7|154378.6:-128635.8|153916.6:-123842.4|153831:-122617.9|153765.1:-121665|153510.7:-117808.8|153109.7:-112491.1|153120.2:-111435.8|153109.7:-110738.9|152600.7:-109330.7|152579.7:-108181.9|152444.4:-106305|152590.2:-105811.9|152740.9:-104891.3|152579.7:-103473.1|152288:-101396.9|151965.5:-99870.7|151917.2:-98072.9|151835.2:-96887.4|151242.8:-88119.8|151046.5:-86104.9|150678.4:-81319.3|150498.2:-80885.1|150367.2:-80476.6|150277.4:-79559.3|150375.6:-79068.4|150227.6:-77424.2|149978.8:-76726.2
Road_2360,Nubaumerstrae,residential,6,-63822.3:130046.3|-58826.6:134797.4|-55114.6:139153.3|-54303.5:140106.2
Road_2361,Cranachstrae,residential,6,104225.3:70483.4|105160.5:70318.6|111207.1:69252.2|111857:69138.6|112538.4:69020.6|112931:69015.1|113892.8:69001.7
Road_2362,,path,2,104225.3:70483.4|102076.6:68000.9|101951.8:67589.1|99483.4:64823.9|99266.1:64806.1|98243.3:63631.6
Road_2363,,footway,2,-175849:14441.5|-174547.8:14313.5|-174343.8:13825.9|-174176.3:13404|-174116:12896.4|-174287:12386.6
Road_2364,,path,2,-174287:12386.6|-174821.9:11986.9|-175244.7:11690.8|-175931:11138.7
Road_2365,,footway,2,-108050.3:19007.9|-107628.9:18532.6|-107508.4:18316.6|-107410.2:17991.5|-107451.6:17574.1|-108540.3:15786.3|-109264.5:14530.6
Road_2366,Baadenberger Strae,residential,6,-154562.2:-12029.2|-154764.1:-12260.8|-154932.4:-12452.3|-155251.4:-12817.4
Road_2367,Butzweilerstrae,secondary,9,-177685.7:-63096.2|-180665.9:-66029.5
Road_2368,Butzweilerstrae,secondary,9,-158040.9:-39588.7|-154803.4:-36098.8
Road_2369,Butzweilerstrae,secondary,9,-154803.4:-36098.8|-153659.3:-34847.6|-152584.6:-33672.1
Road_2370,Butzweilerstrae,secondary,9,-145874.8:-26330.5|-144462.9:-25591.4
Road_2371,Butzweilerstrae,secondary,9,-177442.5:-62214.5|-174806.5:-59094.2|-173250.2:-57294.2
Road_2372,Butzweilerstrae,secondary,9,-149520.3:-33409.4|-151214:-35327.4|-151792.4:-35944.1
Road_2373,Butzweilerstrae,secondary,9,-173250.2:-57294.2|-170793.7:-54428.8|-170459.3:-54052.5|-169318:-52769
Road_2374,Butzweilerstrae,secondary,9,-169318:-52769|-167063.4:-50214.2|-165489.5:-48378.6|-162404.9:-44746.2
Road_2375,Butzweilerstrae,secondary,9,-168741.7:-53305.6|-169875.3:-54582.4|-171124.6:-55990.6|-174309.5:-59447.1|-177685.7:-63096.2
Road_2376,Butzweilerstrae,secondary,9,-159148.5:-43931.3|-161915.6:-45876.1|-162832.5:-46648.6|-164495.4:-48523.3|-165693.5:-49872.5
Road_2377,Escher Strae,unclassified,6,-117297.8:-68644.4|-118898.3:-70305.3|-122503.2:-73332.1
Road_2378,,path,2,-174309.5:-59447.1|-174806.5:-59094.2
Road_2379,,motorway_link,7,-150223.4:-38392|-151652.9:-37213.2|-152378.5:-36614.3
Road_2380,,service,4,-167558.3:-54692.6|-167069:-55548.7
Road_2381,,motorway_link,7,-120695.8:-45975.2|-119783.8:-47877.6|-119196.3:-49699.9
Road_2382,,track,3,-169566.1:-54868.5|-169127.3:-56181|-168800.6:-56713.1
Road_2383,,path,2,-170949.3:-53619.5|-170459.3:-54052.5|-170195:-54291.9|-169875.3:-54582.4|-169566.1:-54868.5
Road_2384,,path,2,-174806.5:-59094.2|-175504.1:-58606.6|-177053.4:-57305.3|-176499.5:-56619.6|-180450.7:-53424.7|-181217.6:-52822.5
Road_2385,,path,2,-167069:-55548.7|-167807.9:-55094.5|-168593.8:-54608|-168909.3:-54494.5|-169151.8:-54526.8|-169566.1:-54868.5|-170879.2:-56243.3
Road_2386,uere Kanalstrae,tertiary,8,-116636.1:-54359.8|-115412:-56588.4
Road_2387,uere Kanalstrae,secondary,9,-169339:4526.3|-165679.5:-489.8
Road_2388,uere Kanalstrae,tertiary,8,-119196.3:-49699.9|-116636.1:-54359.8
Road_2389,uere Kanalstrae,secondary,9,-156647.2:-11247.8|-155251.4:-12817.4
Road_2390,uere Kanalstrae,secondary,9,-153015:-15286.5|-152494.8:-15827.5|-151224.5:-17146.6|-148876:-19532.2
Road_2391,uere Kanalstrae,secondary,9,-146781.3:-23022.1|-148325.7:-20686.6|-148876:-19532.2
Road_2392,uere Kanalstrae,secondary,9,-137967:-29821.5|-134831.8:-32419.7|-133318.3:-33656.5
Road_2393,uere Kanalstrae,tertiary,8,-115027.1:-60078.3|-115582.4:-58975.1|-116015.6:-58246
Road_2394,uere Kanalstrae,secondary,9,-145450:-22679.2|-144866:-23261.4|-144018.4:-24124.2|-143291.4:-25025.8
Road_2395,uere Kanalstrae,secondary,9,-165679.5:-489.8|-165034.6:-1347|-160954.4:-6334.1|-156647.2:-11247.8
Road_2396,uere Kanalstrae,tertiary,8,-116015.6:-58246|-119516:-52072.2|-122468.8:-46933.6|-124745.1:-43800|-127249.3:-40931.3|-129316:-39022.1
Road_2397,Ossendorfer Strae,residential,6,-173350.4:13978.5|-173812.4:13907.2|-174343.8:13825.9|-175276.9:13683.5|-175597.3:13634.5
Road_2398,Ossendorfer Strae,residential,6,-148913.9:17913.6|-152002:17273.5|-154242.6:16788.2|-155634.9:16531|-156741.8:16336.2|-157269:16252.7|-160731.5:15761.8|-161358.9:15672.7|-165992.2:15014.8|-166495.5:14943.6|-168283.9:14692|-169287.1:14551.8|-173350.4:13978.5
Road_2399,,track,3,104479.8:-155930.4|104011.5:-156351.2|103263.5:-156465.8|102769.3:-156760.8|101201:-160074.8|100741.1:-161509.7|100629.6:-162597.3|100685:-164896.1|100725:-166125.1|100098.2:-170797.2|100333.8:-171472.9
Road_2400,,path,2,150393.1:-36032.1|150358.7:-35639.1
Road_2401,Ambostrae,residential,6,56581.2:-149880.1|54559.3:-152105.4
Road_2402,Hohenfriedbergstrae,living_street,5,79375.2:-151180.4|78804.5:-159322.3|78440:-164516.5
Road_2403,Schmiedegasse,residential,6,65169.1:-153047.2|67111.7:-154055.7|67360.5:-154134.8|68005.5:-154337.4|68154.8:-154385.3
Road_2404,Neusser Strae,secondary,9,67260.3:-166899.8|67249.1:-167112.5|67220.3:-167575.6|67179.7:-168227.9|66796.9:-173697|66528.4:-177342.8
Road_2405,Neusser Strae,secondary,9,68154.8:-154385.3|68064.4:-155054.3|67984.5:-155738.9|67897.5:-156572.7|67800.8:-157748.2|67743.3:-158708.9|67661.3:-160411
Road_2406,Neusser Strae,secondary,9,66528.4:-177342.8|66371.4:-179563.6|66273.2:-180701.3|66248.7:-180913.9
Road_2407,,footway,2,165847.8:-81074.4|164088.1:-81063.2
Road_2408,,footway,2,172924.2:-81079.9|171474.4:-81073.2
Road_2409,,footway,2,169970.7:-81061|165847.8:-81074.4
Road_2410,,footway,2,164088.1:-81063.2|163056.9:-81039.8
Road_2411,Merheimer Strae,secondary,9,58472.6:-86012.5|58460.7:-85582.8|58489.4:-83737.1|58298:-79741.9|57980.5:-75983.7|57326.4:-71300.5|57070.5:-69471.5|57013.7:-69066.3|56911.4:-68333.8|56760.6:-67248.4|56683.5:-66694|56336.5:-64198.2|56058.9:-61945.1|56013.3:-60469|56003.5:-60139.5|55962.1:-58801.5
Road_2412,Merheimer Strae,secondary,9,58474.7:-91595.2|58450.9:-88865.6|58472.6:-86012.5
Road_2413,Merheimer Strae,secondary,9,55962.1:-58801.5|55965.6:-57054.8|56207.5:-55253.7|56398.9:-53625.1|56504.8:-53065.1
Road_2414,Merheimer Strae,tertiary,8,54005.5:-108888.8|57619.4:-96328.5|57745.6:-95889.9|58527.3:-94467.3
Road_2415,Merheimer Strae,tertiary,8,52759.7:-113104.5|53121.5:-111815.4|53563.8:-110438.3
Road_2416,Merheimer Strae,tertiary,8,50298.3:-122470.9|52011.7:-115949.8
Road_2417,Merheimer Strae,tertiary,8,52011.7:-115949.8|52759.7:-113104.5
Road_2418,Friedrich-Karl-Strae,secondary,9,63185.8:-92137.3|61525.7:-93051.3|61048.3:-93277.3|59966.5:-93787.1|58527.3:-94467.3
Road_2419,Nibelungenstrae,residential,6,48871:-94355.9|48148.9:-94292.5|41812.1:-93423.1|38126.7:-92621.6|35110.8:-91666.5|32798.7:-90666.8|30241.3:-89420|26980.7:-87391.8|26376.4:-87016.6|22616.6:-84675.6|21046.3:-83674.8|18192.3:-81855.8|15609.6:-80209.4|13920.8:-79246.5|12383.4:-78320.3|11762.2:-77803.8
Road_2420,Krefelder Strae,tertiary,8,81700.6:138535.5|82353.9:140003.8|83486.8:141708.1
Road_2421,Krefelder Strae,tertiary,8,83317.9:139868|83173.5:138238.3
Road_2422,Innere Kanalstrae,primary,11,92679:126293.7|85864.8:129165.7
Road_2423,Innere Kanalstrae,primary,11,85864.8:129165.7|83953:130000.6|83540.8:130191|83000.3:130453.7
Road_2424,Josefine-Clouth-Strae,residential,6,178615.3:6659.2|178562.7:7102.2
Road_2425,,footway,2,132298.2:-69497.1|128793.7:-72774.3
Road_2426,,service,4,-85404.9:-122975.2|-85649.6:-122138.1|-85649.6:-121329.9|-85376.9:-120464.9|-84759.2:-119699.1|-82679.2:-117615.1|-82310.5:-116296
Road_2427,,track,3,-5243.9:144519|-4073.1:142199.1|2988.6:141426.5|10279.5:140214.2|14973.8:139832.4
Road_2428,,service,4,114657.7:100193.6|117402.3:99444.4|118035.4:99451.1
Road_2429,,service,4,111732.9:98583.9|112819.5:101342.4|114782.5:100756.8|114657.7:100193.6
Road_2430,,service,4,117364.4:97201.3|113984.7:98223.2
